day,operate,price,investment,total_balance
0,buy,141.65748510699194,0.0,9858.342514893007
1,buy,141.62347860043073,0.0,9716.719036292576
2,buy,142.266444927454,0.0,9574.452591365121
4,sell,144.20486827731133,1.7982693737612163,9718.657459642433
5,sell,143.32193262577056,1.1992743308697844,9861.979392268204
6,buy,141.23997439980508,0.0,9720.739417868399
7,buy,137.8816759508872,0.0,9582.857741917513
8,buy,138.76466287164706,0.0,9444.093079045866
11,buy,139.8305368423462,0.0,9304.26254220352
12,buy,135.6323803273165,0.0,9168.630161876203
13,buy,135.0630704305017,0.0,9033.5670914457
14,buy,135.07497937202453,0.0,8898.492112073676
17,buy,131.0800651806593,0.0,8767.412046893018
18,buy,132.08477118849754,0.0,8635.32727570452
19,buy,128.3897004380226,0.0,8506.937575266496
20,buy,126.39118281304836,0.0,8380.546392453449
21,buy,130.14969589429498,0.0,8250.396696559153
23,buy,130.650001193285,0.0,8119.746695365869
24,buy,129.78776060819627,0.0,7989.958934757672
25,buy,127.99528650403863,0.0,7861.963648253633
26,buy,132.73815772386968,0.0,7729.225490529764
28,buy,131.28630216240882,0.0,7597.939188367355
29,buy,132.77441562345265,0.0,7465.164772743902
30,buy,134.4709992313385,0.0,7330.693773512564
31,buy,132.96315422058106,0.0,7197.730619291983
32,buy,135.04712623461484,0.0,7062.683493057369
35,buy,137.1115558385849,0.0,6925.571937218784
37,sell,139.52833320736886,-1.924636355031839,7065.100270426153
40,buy,139.00545234203338,0.0,6926.09481808412
41,buy,138.32782933712005,0.0,6787.766988746999
42,buy,139.95988889575315,0.0,6647.807099851246
43,sell,140.78334083259105,-0.32330334889571966,6788.590440683837
44,sell,140.5501755464077,1.9353547722113618,6929.140616230245
45,buy,139.56044305154265,0.0,6789.580173178702
47,sell,138.35931588113306,-0.2921111053243706,6927.939489059835
49,sell,140.03232829517782,0.1443114339603378,7067.971817355013
50,sell,140.8471227401966,3.844762143299084,7208.81894009521
51,sell,141.33672450721264,4.644981086772426,7350.155664602422
52,sell,142.45331346809863,5.462398832394144,7492.608978070521
53,sell,141.09319165525534,7.63893919399231,7633.702169725776
54,sell,139.9031115436554,5.919183782360755,7773.6052812694315
55,buy,140.91596247553827,0.0,7632.689318793893
57,sell,137.22986633209345,6.885416714823049,7769.919185125987
59,buy,135.24365252792836,0.0,7634.675532598058
61,buy,136.4412750383669,0.0,7498.234257559691
62,buy,136.01719093244014,0.0,7362.217066627251
63,buy,137.43456069329858,0.0,7224.782505933953
64,sell,137.43202530562877,8.735453096369454,7362.214531239581
65,sell,138.03178373456,6.056170770208104,7500.246314974142
66,sell,139.2193821966648,6.559036299358454,7639.465697170806
68,buy,138.0269833803177,0.0,7501.438713790489
69,buy,136.1764086264372,0.0,7365.262305164051
70,buy,135.974065028429,0.0,7229.288240135622
71,buy,135.4119632869959,0.0,7093.876276848626
72,buy,135.0494774889946,0.0,6958.826799359631
74,buy,133.2614205156821,0.0,6825.565378843949
75,buy,133.31815329385282,0.0,6692.247225550096
76,buy,135.1732057068503,0.0,6557.074019843246
78,buy,137.4262612557411,0.0,6419.6477585875045
80,buy,137.28147632122042,0.0,6282.3662822662845
81,buy,136.78921657562253,0.0,6145.577065690662
82,buy,133.98391154944898,0.0,6011.593154141213
83,buy,137.08564865112305,0.0,5874.50750549009
87,sell,141.27304795384407,8.849283855293281,6015.780553443934
90,buy,140.64377802073955,0.0,5875.136775423194
91,sell,142.32675907373428,11.196875260905367,6017.463534496928
92,buy,141.95411350993575,0.0,5875.509420986992
93,buy,139.90490064085483,0.0,5735.604520346137
94,buy,139.29888713721095,0.0,5596.305633208926
95,sell,139.98978231421907,5.463104742974272,5736.2954155231455
97,buy,139.733740067482,0.0,5596.561675455663
98,sell,139.7595030903816,6.453987040849805,5736.321178546044
99,sell,140.08304292222988,5.5045448812250415,5876.404221468274
101,sell,136.37699466127216,1.4174025929967664,6012.781216129546
102,buy,137.9620562380178,0.0,5874.819159891528
104,buy,138.8476886585226,0.0,5735.971471233006
105,sell,139.91481996297836,5.228264764887221,5875.886291195984
106,sell,142.14316188096998,5.254488447260505,6018.029453076954
109,sell,141.38289753913878,3.115231006190557,6159.412350616093
110,sell,142.97677347802164,2.8569535000803623,6302.389124094115
112,buy,139.4834609568119,0.0,6162.905663137303
113,buy,137.6626350593567,0.0,6025.243028077946
114,buy,136.84221097476185,0.0,5888.400817103185
117,sell,140.91603258574784,1.8710647459955856,6029.316849688932
119,sell,139.97257947921753,0.009067300327616603,6169.28942916815
120,sell,141.5670734959054,1.4378217784975433,6310.856502664055
121,sell,143.82407190561295,2.0637189563102263,6454.680574569668
123,sell,146.34707507491112,8.209939867373706,6601.0276496445795
124,sell,147.27182394587817,7.937883096200718,6748.299473590458
125,sell,147.0621416079998,8.120260828681342,6895.361615198457
126,buy,146.8014896082878,0.0,6748.560125590169
128,sell,146.49080965399742,6.5894989695560815,6895.050935244167
130,sell,146.8512423183489,6.3931404729153405,7041.902177562516
131,sell,146.67018558374656,7.7060168227054495,7188.572363146262
132,sell,146.87844009399413,8.01945213838041,7335.450803240256
135,sell,148.2250169813633,9.46227599345196,7483.67582022162
136,sell,148.35014622211457,9.84873764817333,7632.025966443734
137,sell,148.66708020985126,11.560479870733667,7780.693046653586
138,sell,148.7546547782421,11.578694351072327,7929.447701431828
139,sell,148.58991594314577,9.925569321328554,8078.037617374974
141,sell,149.36939598619938,8.69057676555203,8227.407013361173
142,sell,150.2193554162979,9.424344377536091,8377.626368777472
143,sell,151.94956943392754,11.08300291340857,8529.5759382114
144,sell,152.42271809577943,13.761955695348771,8681.998656307178
145,sell,153.54446804523468,12.006230817055547,8835.543124352413
146,sell,154.96550285816193,10.182977902734152,8990.508627210575
147,sell,155.7482681322098,9.717333496861688,9146.256895342784
148,sell,155.72197023362875,11.305586523646792,9301.978865576411
149,sell,158.09921973819732,13.496398275219407,9460.078085314608
150,sell,159.63202473163605,14.240143185564582,9619.710110046244
151,sell,158.75037730634213,15.068143832576308,9778.460487352586
152,sell,156.09507573008537,12.421803515923424,9934.555563082671
153,sell,155.39717189590274,11.409030740940802,10089.952734978573
154,sell,155.52498048645256,12.975449307209672,10245.477715465026
155,sell,155.1567996442318,13.383727534808502,10400.634515109257
156,sell,153.8556271654844,4.805222056001783,10554.490142274743
